coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Apr 01 08:53:43 +0000 2022,Amazonacademy onlineLearning,,https://www.financialexpress.com/industry/technology/learning-in-time-of-covid-19-online-education-just-got-bigger-heres-how-amazon-web-services-is-making-it-better/1934188/,0,1.50982E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Learning in time of COVID-19: Online education just got bigger, here's how Amazon Web Services is making it better - The Financial Express

https://t.co/d2X1wp6uyt

 #Amazonacademy   #onlineLearning",https://twitter.com/Priyankptel/status/1509816266659438593,Fri Jan 08 12:07:08 +0000 2021,1.34752E+18,FALSE,Ironwoman of India,3903,63,596,0,,Priyanka Patel,Priyankptel,3976,,,FALSE
,Fri Apr 01 12:46:59 +0000 2022,,,https://link.springer.com/article/10.1007/s11115-022-00613-0,0,1.50987E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",E-Learning and Social Work Education during COVID-19 https://t.co/ZEWrtg4NHQ,https://twitter.com/pedroatamayo/status/1509874969219682304,Wed Aug 05 16:37:07 +0000 2009,63181571,FALSE,Teaching Economics 101 |  Apple Teacher | New edtechs | Creator of EconBot I could live in Grady 🎃 | All I need is coffee and wifi,8309,1140,996,123,España,Pedro A. Tamayo 🇺🇦,pedroatamayo,16355,,http://www.ptamayo.com,FALSE
,Fri Apr 01 20:49:58 +0000 2022,,,"https://indianapublicmedia.org/news/lawsuit-against-iu,-purdue-for-breach-of-contract-during-covid-19-online-learning-proceeds.php",1,1.51E+18,,,,en,,FALSE,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lawsuit against IU, Purdue for breach of contract during COVID-19 online learning proceeds | news - Indiana Public Media https://t.co/7nZjCR0KNF",https://twitter.com/Joe_Hren/status/1509996515493822476,Thu Nov 10 17:26:25 +0000 2011,409387426,FALSE,"Anchor/Reporter at WTIU television and WFIU radio serving south and west central Indiana. Host Indiana Newsdesk, Ask The Mayor @WTIUnews",1515,962,474,59,"Bloomington, IN",Joe Hren,Joe_Hren,10465,,http://wtiunews.org,TRUE
,Fri Apr 01 09:17:27 +0000 2022,edtech vedantu,,https://www.businessoutreach.in/vedantu-is-on-schedule-to-be-ready-for-an-ipo-in-18-24-months/,1,1.50982E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The scorching pace of growth in online learning has slowed a little as COVID-19 cases fade and offline learning modalities emerge, but the business is still producing impressive growth numbers, according to the report.

https://t.co/dkNH298zyG
#edtech #vedantu",https://twitter.com/BOR_Magazine/status/1509822237016166405,Thu Dec 23 10:36:10 +0000 2021,1.47397E+18,FALSE,"Business Outreach is a monthly business magazine for CEOs, C-Suite Executives and other decision-makers in India.

https://t.co/NTnEWIwl9W",287,48,27,0,,Business Outreach,BOR_Magazine,634,,,FALSE
,Fri Apr 01 22:38:00 +0000 2022,,,https://twitter.com/narendramodi/status/1509772118359445505,0,1.51002E+18,,,,en,,FALSE,1.50977E+18,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Modi ji all department ko durust kijiye education me loot mchi he sharda university ne corona call khand me bhi install ke naam pr 6000 Rs.extra fees le li he discount milna chahiye tha kyoki online class chl chl rhi thi govt. Ko kitna comission milta he aam janta preshan he https://t.co/XI7CB8azft,https://twitter.com/ChaudharySK4/status/1510023705778262022,Wed Jun 11 05:21:11 +0000 2014,2560625750,FALSE,Advocate,1723,16,39,0,"Jhansi, India",Sushil Agarwal,ChaudharySK4,2493,,,FALSE
,Fri Apr 01 19:30:39 +0000 2022,,,https://twitter.com/nojumper/status/1509914043334926337,0,1.50998E+18,,,,en,,TRUE,1.50991E+18,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Duh phones, social media, covid, online learning for a year or 2… https://t.co/V5NdFaWpri",https://twitter.com/Moolah_Toxic/status/1509976554734030850,Wed Jan 26 13:33:49 +0000 2022,1.48633E+18,FALSE,Ppl call me Moolah… Im neva not workin…. Dont do drama….. Taken….. Girl dad…. Simple and plain…. TOXIC,442,31,125,0,Clubhouse,Moolah fr C.H…,Moolah_Toxic,1103,,,FALSE
,Fri Apr 01 17:12:39 +0000 2022,,,,1,1.50994E+18,DrNeenaJha,1.50991E+18,1.24856E+18,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DrNeenaJha Where I live there were no cashiers at the tills, nor security guards at the big Tesco last week, all sick with Covid. All week, 50% of classes took turns to return to online education, because teachers and subs were also sick with Covid.",https://twitter.com/tennysonsarah1/status/1509941825288777731,Mon Oct 21 16:39:32 +0000 2019,1.18632E+18,FALSE,"Racial&SocialJustice

All Humans deserve Food Water Edu Health Peace

#Greens
#AbolishTheMonarchy #RefugeesWelcome
#Meghan",96768,1365,1416,4,"Europe, Haïti, Brazil, USA","Tennyson.Sarah, Brazen Hussy",tennysonsarah1,52281,,,FALSE
,Fri Apr 01 08:49:18 +0000 2022,,,,1,1.50982E+18,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NoLife_Ryan I read all of this. Ryan I’m very sorry. COVID is very bad I’ve had a lot of online school too. I’m sorry you are like this right now. Mate I hope it gets better for you a really do. Just try stay bright!! Something always comes out good.,https://twitter.com/fviryhailey/status/1509815154426273794,Wed Apr 21 05:19:32 +0000 2021,1.38474E+18,FALSE,,4326,2094,273,4,♏︎,hailey,fviryhailey,19369,,,FALSE
,Fri Apr 01 16:01:53 +0000 2022,ScholarAlerts,,https://goo.gl/scholar/ZqeZhN,0,1.50992E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Preservice Teachers' Evolving View of the Impact of the COVID-19 Pandemic on Online Learning. - https://t.co/fuDHknSbg1 #ScholarAlerts,https://twitter.com/planestic/status/1509924019637788681,Fri Feb 18 12:54:43 +0000 2022,1.49466E+18,FALSE,"OBTICUD busca promover procesos de monitoreo, adquisición y transferencia de conocimientos relacionados con el uso y apropiación de las TIC en la Educación.",1,12,145,0,,Observatorio PlanesTIC,planestic,262,,,FALSE
,Fri Apr 01 08:22:32 +0000 2022,covid,,,0,1.50981E+18,MelissaGomez004,1.50958E+18,2558218715,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MelissaGomez004 @palomaesquivel We can’t just chalk this up to #covid. Part of this is due to the district’s inflexibility and inability to address the needs vulnerable student populations. We keep asking for access to Zoom classes while our children quarantine, tutoring and mental health support - to no avail.",https://twitter.com/Evaleman/status/1509808416596033536,Thu Jul 29 08:42:28 +0000 2010,172270469,FALSE,"Evelyn Aleman is an education advocate, writer, public affairs specialist and policy analyst who cares about issues that impact communities across Los Angeles.",3100,225,484,2,Los Angeles,Evelyn Aleman,Evaleman,1474,,,FALSE
,Fri Apr 01 16:03:29 +0000 2022,ScholarAlerts,,https://goo.gl/scholar/qX8EgQ,0,1.50992E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Online teaching during the COVID-19 pandemic: exploring science/STEM teachers’ curriculum and... - https://t.co/d2gQ9GY943 #ScholarAlerts,https://twitter.com/planestic/status/1509924420646801414,Fri Feb 18 12:54:43 +0000 2022,1.49466E+18,FALSE,"OBTICUD busca promover procesos de monitoreo, adquisición y transferencia de conocimientos relacionados con el uso y apropiación de las TIC en la Educación.",1,12,145,0,,Observatorio PlanesTIC,planestic,262,,,FALSE
,Fri Apr 01 13:28:34 +0000 2022,,,https://twou.co/COVID-2,3,1.50989E+18,,,,en,,FALSE,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Two years after COVID: what have we learned? @edXonline Founder @agarwaledu shares how the tumultuous time accelerated a global embrace of online learning on the @timeshighered podcast. Listen in👂:  https://t.co/iQ4wUeCdVL,https://twitter.com/2Uinc/status/1509885434716852226,Mon Aug 04 22:06:05 +0000 2008,15728569,FALSE,Parent company of @edXonline. Partnering with the world’s best universities and corporations to bring 40 million learners world-class education. NASDAQ:TWOU,13959,11116,1439,424,"Lanham, MD",2U,2Uinc,11421,,http://2U.com,TRUE
,Fri Apr 01 23:22:57 +0000 2022,,,,1,1.51004E+18,Leo_Puglisi6,1.50904E+18,1.24159E+18,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Leo_Puglisi6 Have you thought about/ could you use a respirator? A good one like the tradies use? 

I understand remote learning being difficult, but COVID-19 can also be difficult, and prolonged. Perhaps taking the PPE and ventilation game up a notch might be less awful?",https://twitter.com/NjbBari3/status/1510035015467339776,Mon Jul 03 02:56:11 +0000 2017,8.81708E+17,FALSE,MBBS BSc Hons Infectious Diseases 🇬🇧 🇦🇺 Zero COVID Australia NjbBari3@mastodon.social,160564,35439,1618,505,New South Wales ,Dr Noor Bari,NjbBari3,110458,,,FALSE
,Fri Apr 01 09:26:09 +0000 2022,,,,0,1.50982E+18,MartinSLewis,1.50949E+18,252569527,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MartinSLewis Tax cuts if you work from home at least once a year (ie, positive with covid and doing paperwork or e-learning at home?)",https://twitter.com/LukewarmRoll/status/1509824428720369666,Fri Feb 28 15:36:53 +0000 2020,1.23342E+18,FALSE,Gary Sambrook eats Big Dinners,3707,29,602,0,,Sir Digby Chicken Caesar,LukewarmRoll,3029,,,FALSE
,Fri Apr 01 14:36:12 +0000 2022,,,,6,1.5099E+18,,,,en,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I can't tell if this is an april fool's joke but, just got note from school that province is extending online learning for another school year... because of covid. but be damned with masks in in-person",https://twitter.com/MarkCripps/status/1509902453608755237,Fri Jan 23 14:09:07 +0000 2009,19395106,FALSE,#HamOnt People demand freedom of speech as a compensation for the freedom of thought which they seldom use: Soren Kierkegaard,24747,2266,1767,89,"Hamilton, Ontario, Canada",Mark Cripps 🇺🇦,MarkCripps,38501,,,FALSE
,Fri Apr 01 08:01:19 +0000 2022,KMiNews COVID,https://twitter.com/kmiou/status/1509803078098292738/photo/1,https://kmi.open.ac.uk/news/article/19776,1,1.5098E+18,,,,en,,FALSE,,1,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Read a new #KMiNews article PT Anywhere used for remote learning during the #COVID-19 pandemic https://t.co/OgwdTWHRDa https://t.co/0QA1gpy9ZT,https://twitter.com/kmiou/status/1509803078098292738,Wed Feb 02 09:27:33 +0000 2011,246184280,FALSE,"Cognitive and Learning Sciences, Artificial Intelligence and Semantic Technologies, and Multimedia.",3834,1445,330,83,"Milton Keynes, UK",KMi,kmiou,4254,,http://kmi.open.ac.uk/,FALSE
,Fri Apr 01 12:54:53 +0000 2022,,,,1,1.50988E+18,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@goughy60 @psvbluemts please stop taking the jobs &amp; look after your own health. if covid’s running rampant thru the school, it should be switched to remote learning.",https://twitter.com/mend_head/status/1509876959014182912,Thu Mar 03 03:09:40 +0000 2022,1.49922E+18,FALSE,"research, advocacy, repair, occasional writing.",5404,82,854,0,wangal land,rachel power,mend_head,582,,,FALSE
,Fri Apr 01 10:44:10 +0000 2022,,,https://twitter.com/msclews/status/1509841714118340608,0,1.50984E+18,,,,en,,FALSE,1.50984E+18,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This is what you get certain groups of teachers/Teachers' unions for screaming for the schools to close 'cos covid'. Now kids won't have days off in heavy snow due to ""online learning"". You've given the politicians a massive club to beat you with... Stupid idiots... https://t.co/758ALNMpgo",https://twitter.com/sjk26381/status/1509844063289327621,Fri Dec 06 15:53:24 +0000 2013,2210621759,FALSE,Mr Flibble's Very Cross...,80757,241,289,7,,Sloth's Twin Brother,sjk26381,49982,,,FALSE
,Fri Apr 01 12:07:35 +0000 2022,ONLINE TEACHING LEARNING STRATEGIES COVID SCOPEDATABASE,,https://sdbindex.com/Documents/index/00000160/00001-43394,0,1.50987E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FROM OFFLINE TO ONLINE: ALTERATION OF TEACHING-LEARNING STRATEGIES IN COVID-19 PANDEMIC IN VIETNAM

Journal of Legal, Ethical and Regulatory Issues

Volume : 25, Issue : Special Issue 2, 2022

https://t.co/PMAINMSI2x

#ONLINE #TEACHING #LEARNING #STRATEGIES #COVID #SCOPEDATABASE",https://twitter.com/scopedatabase/status/1509865055768449031,Thu Aug 06 05:43:16 +0000 2020,1.29125E+18,FALSE,"Scope Database is an Open Access abstract and citation database of peer-reviewed scientific journals, conference proceedings etc. #openaccess #scopedatabase",45,113,128,0,India,Scope Database,scopedatabase,2391,,http://www.sdbindex.com,FALSE
,Fri Apr 01 20:10:32 +0000 2022,,,,0,1.50999E+18,,,,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This is where public education is headed (this was in a newsletter from AASA): What once may have seemed radical, Covid-19 made online and virtual learning mainstream. The thought of delivering and receiving instruction in the Metaverse seems like a logical next step.",https://twitter.com/soul_sovereign/status/1509986591065923602,Mon Jan 25 15:21:07 +0000 2021,1.35372E+18,FALSE,Sovereign human. Sovereign soul. No archons. No masters. Do not comply. Be ungovernable. #GG33Gold #Grinberg2024,60545,453,375,1,A forest in Texas,Marzipan,soul_sovereign,3943,,,FALSE
,Fri Apr 01 06:34:56 +0000 2022,,,,51,1.50978E+18,nadhimzahawi,1.50952E+18,121127090,en,,,,10,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nadhimzahawi ‘To drive attendance back to pre-pandemic rates and beyond, we are:’

👉🏻Consulting re most effective ways to ⬇️ transmission of Covid-19 in communities
👉🏻Providing ‘clean air’ in schools
👉🏻Developing pathways to remote learning for vulnerable families during ⬆️ prevalence periods",https://twitter.com/GoberLass/status/1509781339909804052,Fri Feb 22 10:07:46 +0000 2019,1.09889E+18,FALSE,"Our brains hold our past, live our present & are key to our future #ConcussionAwareness  #CovidIsAirborne  #LongCovid #ProtectOurChildren #CleanSharedAir 🌬😷🍃",25632,169,327,2,Ireland,🌺 Heather Bell,GoberLass,5349,,,FALSE
,Fri Apr 01 14:14:37 +0000 2022,HybridModeShouldBeAChoice ModijiHelpBoardStudents2022,,,17,1.5099E+18,,,,en,,,,11,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We didn't want every year online exam ,but we all want online exam on 2022 because due to covid pandemic our education system is not done properly , so we want both mode of exam .
#HybridModeShouldBeAChoice 
#ModijiHelpBoardStudents2022
Modi ji pls understand our situation.",https://twitter.com/PRITAMD65632313/status/1509897024270786564,Sat Jan 22 17:05:19 +0000 2022,1.48494E+18,FALSE,https://t.co/PmzaqcgGZm subscribe my channel,1451,13,61,0,,PRITAM DEY,PRITAMD65632313,634,,,FALSE
,Fri Apr 01 17:50:43 +0000 2022,,,,3,1.50995E+18,wykrhm,1.50981E+18,44680622,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@wykrhm Covid and online learning really give me the opportunity to play Dota 2.
After a while being a forever Silver in CSGO, I decided to play Moba games. Tried to play League but it was a shitty experience in my region to play as a noob. Way too long matchmaking. So Dota 2 it is.",https://twitter.com/frenzygoesbrr/status/1509951407637467140,Wed Mar 31 12:11:42 +0000 2021,1.37723E+18,FALSE,overdosis kemalasan,13182,45,329,0,"Kota Padang, Sumatera Barat",Pocket Vandal,frenzygoesbrr,4259,,,FALSE
,Sat Apr 02 18:56:58 +0000 2022,coronavirus Onlineclasses,,,0,1.51033E+18,,,,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I have to go to university after 2 years virtual classes 😩 it's too difficult but on the other hand it will be exciting to back to the lifestyle I had before:) 
The coronavirus posed strange challenges!

#coronavirus  #Onlineclasses",https://twitter.com/__missHel__/status/1510330468578775041,Wed Mar 24 05:22:17 +0000 2021,1.37459E+18,FALSE,"save your tears for another day.../

ben türkçe öğrenen biriyim!

#HandeErçel  #YalıÇapkını #TaylorSwift
#blackpink   #Football",2603,54,58,0,🌌 ,lisa♡,__missHel__,1603,,,FALSE
